,sector,m,d,p,sec_loading,t
387,6,39.00708758,0.175302172,0.017127811,0.403,-2.117049794054112
388,6,-15.30360297,1.644215627,0.021833827,0.403,-2.0172670330661138
389,2,463.3249166,50.60199487,0.003752044,0.41,-2.673604555772937
390,5,107.8671475,21.38138962,0.015610818,0.64,-2.1542364210459333
391,3,79.6708632,1.110974479,0.009972341,0.415,-2.3273869067096196
392,5,-19.05899245,0.100614347,0.012626373,0.64,-2.237514296390694
393,2,-308.1500297,23.89112053,0.004281554,0.41,-2.6290209713216295
394,5,62.59396585,6.975281041,0.012552482,0.64,-2.239783770591907
395,2,-356.214599,86.94088761,0.004848405,0.41,-2.586457599281717
396,5,98.30365421,0.786901048,0.016811719,0.64,-2.1245588808935834
397,6,81.04906391,1.612530787,0.008563319,0.403,-2.38397774643463
398,6,-36.70805512,5.743017172,0.01562101,0.403,-2.153976434762616
399,5,112.3702945,1.980413089,0.014845309,0.64,-2.1741933445299195
400,3,-69.9507413,2.991523326,0.010607909,0.415,-2.304121609830085
401,2,994.6233962,11.04736631,0.004919097,0.41,-2.5814650937662784
402,2,267.5642535,89.36303188,0.005649398,0.41,-2.5333193587437375
403,5,67.41959304,3.221821188,0.013918172,0.64,-2.1995851180535384
404,2,-860.4445464,102.9416368,0.005035691,0.41,-2.573368813476255
405,5,-99.8508167,2.663747583,0.017158269,0.64,-2.1163325057510782
406,7,-1256.37289,115.9240917,0.0247438,0.476,-1.9643665419520988
407,5,41.66216792,4.360488408,0.016433582,0.64,-2.133702222894316
408,5,-47.445646,9.420581949,0.016066168,0.64,-2.1427604822576547
409,6,48.92745032,3.086881442,0.018048114,0.403,-2.095841788272433
410,6,44.85275954,1.071612579,0.019108016,0.403,-2.07253010180996
411,6,56.93611689,1.012572886,0.021801016,0.403,-2.0178965926446955
412,2,757.2296862,93.32220675,0.00573022,0.41,-2.5283366579482798
413,2,841.478582,42.94642715,0.003601471,0.41,-2.687313006477244
414,6,39.95584092,2.380345523,0.01213797,0.403,-2.252733775241407
415,2,666.3403945,21.25035455,0.003931616,0.41,-2.657886713216342
416,5,115.2715938,9.677160295,0.017575269,0.64,-2.106619927335297
417,5,45.50764917,0.781172414,0.015939371,0.64,-2.145927768024493
418,5,-58.75686724,2.428524191,0.013183914,0.64,-2.220751045242566
419,6,-48.71001726,4.55639429,0.007624188,0.403,-2.426425611379348
420,5,28.09409868,4.116631215,0.013698618,0.64,-2.205810996917554
421,2,1245.016239,12.9547932,0.004325071,0.41,-2.6255802324546456
422,2,-1190.189171,60.47631002,0.005891731,0.41,-2.5185635419819947
423,2,955.482164,53.44799105,0.005127487,0.41,-2.5671111329660943
424,5,21.42267085,1.596152465,0.016131741,0.64,-2.1411309181272786
425,5,-48.2350746,2.316216565,0.013118633,0.64,-2.2226817702236263
426,3,52.81901483,1.231554567,0.008120334,0.415,-2.403461703476588
427,2,-993.7764723,86.84873192,0.004211631,0.41,-2.6346155827158952
428,2,-256.2567408,28.81439301,0.006581395,0.41,-2.47933422749327
429,6,62.11582918,11.74148037,0.018241449,0.403,-2.0915041143117317
430,1,66.18816723,14.11061294,0.007809001,0.49,-2.417722042058484
431,6,63.2281783,7.61791233,0.007623471,0.403,-2.426459737773982
432,5,-51.06437017,7.466681169,0.014106376,0.64,-2.194315275999305
433,5,0.298307455,0.040511421,0.013026206,0.64,-2.225429604337658
434,2,-922.4140019,21.45526836,0.005601496,0.41,-2.5363024846247653
435,6,-53.94286165,4.075318944,0.0108534,0.403,-2.2954595848377752
436,5,35.47618675,3.301394663,0.016759336,0.64,-2.125814934604635
437,6,97.48917309,1.178645276,0.014095732,0.403,-2.1946116937755926
438,6,-29.87089817,3.668465085,0.011098938,0.403,-2.2869648300600107
439,2,-988.9799319,73.59792254,0.006215439,0.41,-2.4996707439842742
440,1,-59.01255658,12.7507451,0.015856374,0.49,-2.148012682085538
441,2,-422.8811621,97.94844399,0.005315666,0.41,-2.55458876097945
442,2,913.4928026,81.68556864,0.004952327,0.41,-2.5791403353843
443,5,-102.5729533,12.24434062,0.014738921,0.64,-2.177036529700518
444,5,49.97434038,6.305762217,0.014446805,0.64,-2.1849350383865795
445,2,-1084.632485,106.0608083,0.004286046,0.41,-2.6286643610816594
446,3,71.82051579,2.204596268,0.010721567,0.415,-2.300089782923275
447,5,-114.8503139,1.397120388,0.013384544,0.64,-2.214868555048158
448,2,-1187.535009,46.57879403,0.004647946,0.41,-2.6009761368474207
449,2,-270.4908565,24.36989324,0.004374309,0.41,-2.6217242691551355
450,5,105.706385,6.14247646,0.017053002,0.64,-2.1188161896408424
451,6,78.05812707,6.442437961,0.017093064,0.403,-2.1178694209795697
452,5,-36.7384335,0.479479853,0.013046958,0.64,-2.2248111882655035
453,2,817.4617563,72.47168325,0.004962318,0.41,-2.578444086116266
454,6,-48.34858898,2.428137231,0.010488759,0.403,-2.30838886065947
455,1,79.10823295,10.35834774,0.009165989,0.49,-2.3588436415721388
456,2,1158.221683,77.71479521,0.005399586,0.41,-2.549131020739775
457,5,-80.00063303,5.066886862,0.016275869,0.64,-2.1375690245506975
458,2,554.4678246,15.92577818,0.005007694,0.41,-2.575297569859906
459,5,24.56445212,1.744128357,0.013184703,0.64,-2.22072776066294
460,6,-71.64057916,5.211612195,0.02002353,0.403,-2.0532631780441286
461,5,47.35810211,8.572796479,0.017435462,0.64,-2.109854110241117
462,2,-823.7253747,24.50488011,0.005369908,0.41,-2.5510524558790246
463,5,-100.6997833,8.852539749,0.013885749,0.64,-2.200499180760792
464,5,-12.78780557,2.428099873,0.015175612,0.64,-2.1654763582328624
465,2,-1114.846822,80.95187244,0.003619797,0.41,-2.68561738225416
466,5,-20.84316962,2.281056142,0.017663905,0.64,-2.104580850336816
467,2,-297.623781,103.3888153,0.004747095,0.41,-2.5937267872827237
468,6,59.49442755,7.815204653,0.009300112,0.403,-2.353447704704252
469,2,-990.706514,71.45471804,0.004431258,0.41,-2.6173125125608623
470,2,-675.1837888,94.05040421,0.00432031,0.41,-2.6259551567857717
471,6,30.29229482,0.816036068,0.016961419,0.403,-2.120987694378081
472,2,-520.234694,41.18062902,0.006493419,0.41,-2.4841300226770566
473,5,-2.937873987,0.41296107,0.015410932,0.64,-2.1593649612954544
474,5,54.58344311,1.111306534,0.014671661,0.64,-2.1788431528283927
475,5,-110.0978181,15.46960043,0.015211601,0.64,-2.164536453894076
476,1,-52.06481237,13.40486205,0.010862997,0.49,-2.295124436990188
477,2,1020.808276,106.853982,0.005520831,0.41,-2.541377535167798
478,3,72.92547708,2.111755511,0.012164997,0.415,-2.2518778222306004
479,2,-395.5831264,72.14110294,0.006467046,0.41,-2.4855788788253586
480,5,-34.77804797,3.345234913,0.015498869,0.64,-2.157101740970709
481,5,-67.37441937,3.028406503,0.013802536,0.64,-2.202853555919091
482,5,-84.61282342,15.30926282,0.013126416,0.64,-2.2224511479426385
483,2,-303.6856286,86.1527717,0.006323005,0.41,-2.4935855666691835
484,6,93.62423516,13.49486383,0.019098577,0.403,-2.07273279412291
485,6,-55.16606335,9.798992794,0.014093225,0.403,-2.194681537639527
486,2,-1202.336835,87.50379074,0.004466146,0.41,-2.614634744988003
487,5,112.3448682,8.152379022,0.014917239,0.64,-2.172280950338822
488,6,-15.56912405,2.622732219,0.013992615,0.403,-2.1974933625176245
489,2,989.0892951,90.72861171,0.006525007,0.41,-2.482401504771559
490,2,1112.369701,85.85030013,0.006000809,0.41,-2.5120967505726117
491,5,-76.41809076,12.84054064,0.014948104,0.64,-2.171462776377375
492,2,-804.6375958,89.2517157,0.006572758,0.41,-2.479802534212455
493,6,-71.7213533,1.27045482,0.019264239,0.403,-2.06918768388666
494,1,-66.85928841,10.79064305,0.008728521,0.49,-2.3769375791861016
495,3,-58.23394639,1.694800748,0.010468358,0.415,-2.309123735483277
496,2,994.0412687,22.6853662,0.005000687,0.41,-2.5757817952380955
497,6,-45.9078902,4.32292379,0.016751216,0.403,-2.1260099386933193
498,6,-44.64786418,3.058286854,0.021884086,0.403,-2.0163042383668754
499,6,58.17170258,8.017575172,0.009183451,0.403,-2.3581372257180595
500,2,671.4433228,14.46942258,0.005324853,0.41,-2.553987564440849
501,6,-59.4325895,3.317004909,0.013177538,0.403,-2.22093925480938
502,5,-91.69286928,7.505186031,0.014329733,0.64,-2.188139176156799
503,5,11.0474995,1.965209855,0.014266778,0.64,-2.189871519754028
504,1,91.88147211,13.26904967,0.003902991,0.49,-2.660348569119776
505,5,-14.32125506,0.181506387,0.014182518,0.64,-2.192200449895181
506,6,56.43007625,10.21071868,0.013091316,0.403,-2.2234921519977258
507,2,773.3458774,28.99570399,0.004016406,0.41,-2.650687527893483
508,2,465.283408,29.73850074,0.003609746,0.41,-2.686546400524571
509,2,323.1302135,52.14589051,0.006305209,0.41,-2.494585955385872
510,3,51.81916017,3.453168093,0.01060565,0.415,-2.304202124686955
511,2,-1080.524495,41.14223149,0.006191113,0.41,-2.5010598242463704
512,2,799.5805771,27.25925527,0.00514871,0.41,-2.5656785779809845
513,5,34.62101882,1.824877606,0.012946816,0.64,-2.2278033406063993
514,2,524.1153324,65.52393411,0.004016206,0.41,-2.650704348338283
515,5,-83.72507769,1.816287105,0.014639019,0.64,-2.179722495821015
516,2,1035.65708,62.57054919,0.006032546,0.41,-2.510234766892095
517,5,69.3585481,1.138944087,0.01255709,0.64,-2.23964190369821
518,1,-44.95326411,13.05973987,0.007631436,0.49,-2.4260807935044095
519,2,-973.2015603,69.22733733,0.005281182,0.41,-2.5568536663548764
520,6,-34.846688,5.798708024,0.015489589,0.403,-2.157340057817123
521,5,-41.48661309,3.527903602,0.01689514,0.64,-2.1225654824970728
522,5,-69.64134962,11.34506123,0.015323452,0.64,-2.1616274481650524
523,2,-531.4589217,88.52833948,0.00648152,0.41,-2.4847830735116054
524,6,67.84142066,10.49401907,0.018145945,0.403,-2.093641923716619
525,5,-118.3367835,3.976393249,0.017563895,0.64,-2.106882222018709
526,6,63.19016222,9.254501585,0.020197009,0.403,-2.0496968971698877
527,2,538.1219478,76.36303618,0.004340149,0.41,-2.6243952831394557
528,2,368.9058702,76.37690164,0.005938066,0.41,-2.5158036657823364
529,6,-75.99233375,2.238070982,0.020870303,0.403,-2.0360970989575353
530,1,-73.22051564,11.34970228,0.015798201,0.49,-2.1494795936909865
531,2,266.4698247,12.16219896,0.004248382,0.41,-2.6316648302491137
532,2,-1135.445878,38.40593172,0.006181019,0.41,-2.5016376384592016
533,2,-739.0592065,70.53279948,0.005694861,0.41,-2.530508824001937
534,1,42.79147691,10.66890222,0.002590226,0.49,-2.7955934646018497
535,5,-6.289741042,1.103125756,0.016059181,0.64,-2.142934453053135
536,6,44.55135467,3.565453561,0.01679219,0.403,-2.125026760638239
537,6,41.28157757,8.092654455,0.017287516,0.403,-2.113300780208674
538,5,32.56140662,4.335820157,0.015065021,0.64,-2.1683766341909765
539,6,56.60999596,2.529891866,0.015972997,0.403,-2.145085719537729
540,5,-124.4670324,9.870777882,0.014643609,0.64,-2.1795987439199105
541,2,-1249.044438,26.94719591,0.005621715,0.41,-2.535040581860036
542,5,-103.470029,6.360045508,0.017056603,0.64,-2.1187310109835233
543,5,-70.41893544,4.159629072,0.015657949,0.64,-2.153035381114077
544,2,723.6009972,66.50408642,0.003639589,0.41,-2.6837947467424064
545,5,-11.6563758,1.460216608,0.015651464,0.64,-2.153200454267642
546,2,-337.2710499,84.16277349,0.003925616,0.41,-2.658401402224845
547,5,55.72103199,7.469244143,0.017717486,0.64,-2.103352446791713
548,1,-53.95735999,11.76812939,0.012845476,0.49,-2.2308517305001283
549,6,-69.99962861,3.986091052,0.010561014,0.403,-2.305796104578464
550,6,63.47324673,1.753191658,0.010208507,0.403,-2.3185948614408445
551,2,-282.1427678,63.43675115,0.006076525,0.41,-2.5076688557293236
552,5,-59.30155115,5.4465569,0.013468733,0.64,-2.21242278473595
553,5,51.79342587,5.229273557,0.017120439,0.64,-2.1172235690669448
554,2,-460.0849269,86.32592159,0.003890411,0.41,-2.6614356158203294
555,2,816.4789779,100.6949616,0.004307927,0.41,-2.626932038768389
556,6,69.14754962,8.627447997,0.022245771,0.403,-2.009430088215036
557,2,398.500145,90.4532393,0.004022267,0.41,-2.6501949374557268
558,5,106.0645001,15.34756919,0.015340104,0.64,-2.1611959259146287
559,6,51.25254049,5.291637989,0.020164196,0.403,-2.05036945039802
560,5,-79.62217454,3.411719973,0.013511306,0.64,-2.2111910196819293
561,5,-28.18434846,1.357557177,0.015614968,0.64,-2.154130541710422
562,6,-22.36779054,3.268246561,0.01846203,0.403,-2.0866027334932133
563,6,74.5930897,8.648145943,0.011011591,0.403,-2.289967822937821
564,5,-34.66127223,3.68058242,0.016366122,0.64,-2.1353522983103232
565,2,-497.2266876,23.4823401,0.00633275,0.41,-2.493038814492305
566,2,-392.5510154,72.44101045,0.003799142,0.41,-2.669417928479419
567,6,65.6085364,5.524060584,0.010697864,0.403,-2.3009275248279324
568,6,-58.79291918,9.593638715,0.008617893,0.403,-2.381638970696115
569,5,45.04892245,4.194982725,0.015453228,0.64,-2.1582750160475404
570,6,64.06450248,1.609479334,0.021981099,0.403,-2.014451061591582
571,3,68.62183952,1.902108133,0.008406628,0.415,-2.3907661948607237
572,6,-66.09437876,5.106102574,0.00836816,0.403,-2.3924497433512815
573,2,-1241.760724,69.39968216,0.003826496,0.41,-2.6670076932567106
574,2,798.6130212,37.32317432,0.003879228,0.41,-2.6624045942836836
575,2,-1002.622729,106.4449104,0.004893397,0.41,-2.583272672074458
576,5,46.61374401,0.711645281,0.015011114,0.64,-2.1697969966456467
577,3,-61.54354067,1.495338933,0.007503676,0.415,-2.4322015920869484
578,2,868.4844553,78.78046629,0.005778378,0.41,-2.525397283074282
579,6,-32.6412088,1.610030081,0.009150098,0.403,-2.3594875280885925
580,6,-39.06201403,6.531576924,0.013781073,0.403,-2.2034628018274196
581,5,99.20298617,5.455796584,0.013831527,0.64,-2.202031917132819
582,2,-706.219835,47.59355373,0.004701644,0.41,-2.5970330349323105
583,5,2.091214746,0.37409182,0.017496065,0.64,-2.108449460475795
584,5,26.62898651,3.018478396,0.015683454,0.64,-2.1523867297227786
585,5,-45.40693611,8.620160162,0.016985717,0.64,-2.1204105947265104
586,6,97.04436651,4.153989869,0.011750381,0.403,-2.2651942474888265
587,5,-26.7948175,3.084617579,0.014102258,0.64,-2.194429932614076
588,6,-48.15397661,2.137476355,0.021751545,0.403,-2.018847329901843
589,5,36.40665247,0.291581408,0.015121967,0.64,-2.1668809352240523
590,6,-40.18003297,0.512930844,0.009127236,0.403,-2.3604155916239415
591,6,-65.27453342,7.415888603,0.01621444,0.403,-2.13908382679766
592,2,1166.995303,74.79906119,0.005577892,0.41,-2.537780779140889
593,6,73.34968036,12.11314316,0.013586176,0.403,-2.209032908850502
594,5,121.1050599,11.24725716,0.017742436,0.64,-2.1027815218906496
595,5,-49.57321471,9.031186999,0.017615371,0.64,-2.105696293590854
596,6,-72.59061239,13.83401595,0.014735279,0.403,-2.1771341730770764
597,2,309.9820739,72.48251293,0.006094697,0.41,-2.50661343095761
598,2,-1010.617626,101.6057211,0.00389913,0.41,-2.660681866569785
599,5,-18.97601216,0.682034373,0.013207829,0.64,-2.2200458117666186
600,2,-879.3328795,98.55068882,0.004709766,0.41,-2.596440129260582
601,2,750.9931554,27.73899358,0.004322247,0.41,-2.62580257529463
602,2,981.9679389,83.12386677,0.004029973,0.41,-2.649548260147323
603,5,-88.47319396,0.089858012,0.014926953,0.64,-2.172023293379005
604,6,44.65583864,8.40578745,0.018828004,0.403,-2.078579595825599
605,5,-38.07898554,6.71601019,0.017013998,0.64,-2.11973978329441
606,2,-1071.294863,76.85837511,0.005904803,0.41,-2.517782983842884
607,6,31.6000301,4.213693992,0.009507879,0.403,-2.3452219109922603
608,1,-38.78844162,11.89455224,0.012739915,0.49,-2.234049291026027
609,6,-23.98386307,3.000470174,0.012568452,0.403,-2.239292293291955
610,2,-443.3552718,81.81184786,0.006057562,0.41,-2.5087732080963567
611,5,59.00819719,9.706717312,0.0158457,0.64,-2.1482814954584244
612,1,65.13425822,11.16533556,0.010774139,0.49,-2.2982374553909253
613,3,-57.80884352,1.57500072,0.007974087,0.415,-2.410099418380753
614,6,-21.52838295,3.162870114,0.011924521,0.403,-2.25955244309431
615,2,-1034.487618,59.82289984,0.003795003,0.41,-2.6697839811899193
616,1,-54.47365575,13.56649438,0.00647816,0.49,-2.4849676718477465
617,2,445.8348536,36.25702922,0.005625148,0.41,-2.5348267227683343
618,1,53.99131363,14.48910609,0.008302316,0.49,-2.3953472334923385
619,1,39.16260884,12.51271945,0.005032511,0.49,-2.5735874071227727
620,2,-1029.599667,56.27899714,0.003969488,0.41,-2.6546541384598545
621,5,-108.1907112,0.16955548,0.01269965,0.64,-2.235275004456558
622,5,31.96165547,2.883103849,0.013570628,0.64,-2.2094802304550223
623,2,-459.5453341,30.09911518,0.004219028,0.41,-2.6340198287068985
624,2,-1001.954767,68.6960385,0.006173027,0.41,-2.502095720350148
625,6,-72.69421531,11.13539213,0.010985598,0.403,-2.2908654636240757
626,5,-20.53741859,2.346753957,0.01539482,0.64,-2.159780834490185
627,5,-126.0928202,19.57122374,0.012823561,0.64,-2.2315136857352202
628,6,78.93056627,5.262179075,0.011607485,0.403,-2.269878268359393
629,6,61.79485356,6.315113346,0.016873087,0.403,-2.1230916332019265
630,2,476.7769831,72.18966745,0.005776481,0.41,-2.525512656451025
631,2,-467.9738419,27.70167381,0.003703985,0.41,-2.677925470351016
632,5,-123.6719665,3.083561066,0.013221694,0.64,-2.219637449529102
633,2,341.7170621,45.17975737,0.005305062,0.41,-2.555283835771847
634,3,65.77348277,3.721455577,0.009950214,0.415,-2.328219938141212
635,6,42.50077203,7.645672729,0.019079831,0.403,-2.073135596876392
636,5,39.71284244,7.184806072,0.014940332,0.64,-2.171668660787049
637,5,4.553654815,0.793058319,0.01738197,0.64,-2.111097410208832
638,5,82.01592855,14.53019765,0.013262587,0.64,-2.218435189658821
639,6,-42.13341934,3.384831718,0.017770353,0.403,-2.102143515296784
640,6,38.76889134,1.469182481,0.015632409,0.403,-2.1536858316599465
641,6,31.4247216,4.138261025,0.02088278,0.403,-2.035848605081472
642,1,69.31874939,10.45543752,0.006236992,0.49,-2.4984440265482006
643,6,-36.41974113,6.031770759,0.020647621,0.403,-2.0405533607881954
644,6,72.01025686,1.129342446,0.016570031,0.403,-2.13038232286424
645,6,-46.42596896,6.927966294,0.015664207,0.403,-2.1528761417618907
646,2,-517.1246001,11.74612369,0.005263379,0.41,-2.5580281186152165
647,5,24.05076496,0.294541267,0.012801985,0.64,-2.2321663579205167
648,6,85.93863587,11.08731083,0.020276055,0.403,-2.0480805232151584
649,2,473.2058425,60.73731125,0.003952935,0.41,-2.6560636109082627
650,5,52.95375114,3.065358337,0.017594659,0.64,-2.1061731103324672
651,6,47.66798946,2.274455631,0.00794324,0.403,-2.4115131260353495
652,5,116.2608753,7.635477891,0.016332801,0.64,-2.13616948171289
653,6,-49.94714267,6.77981966,0.012478525,0.403,-2.2420668824981567
654,2,1110.804852,81.22406259,0.003864581,0.41,-2.663677512669123
655,5,-5.673185188,0.413626909,0.015629971,0.64,-2.153747970100518
656,5,56.1091567,9.594553575,0.013472175,0.64,-2.212323072517956
657,5,8.979483785,0.052563533,0.014570128,0.64,-2.1815839024329824
658,5,-110.3692182,0.811066558,0.014527523,0.64,-2.1827388660185387
659,2,-498.125827,87.04328851,0.004380845,0.41,-2.621215336453543
660,2,-833.541828,104.9062185,0.004804652,0.41,-2.589580186880566
661,3,52.04000583,3.397985117,0.007953506,0.415,-2.411042103555571
662,5,85.7129178,15.25249288,0.014805006,0.64,-2.175268361151782
663,6,83.32932114,16.48302468,0.021982789,0.403,-2.0144188398590788
664,5,-85.25330577,15.95728614,0.014925127,0.64,-2.172071715729588
665,2,-619.4025303,57.06015974,0.00560056,0.41,-2.5363609999145154
666,2,813.6294654,73.39798379,0.004297532,0.41,-2.6277540293998207
667,5,119.8401886,22.8763758,0.017103589,0.64,-2.117621002611004
668,6,93.39658837,14.50369282,0.010398093,0.403,-2.311664376054292
669,5,98.55557842,12.14089112,0.012472752,0.64,-2.2422455921979165
670,5,49.48657841,5.323572327,0.0142759,0.64,-2.189620100731861
671,1,69.70692303,13.05299959,0.011987734,0.49,-2.257522134358009
672,6,-60.78316169,9.335327747,0.008033343,0.403,-2.407397173107819
673,6,88.6064966,7.02478061,0.015837667,0.403,-2.148483900468952
