sector,m,d,p
6,96.21268421,0.821290289,0.017686633
5,-124.8434255,14.42013993,0.017089862
2,-599.7758287,62.58592587,0.006086203
6,-34.15184447,3.912638998,0.018118796
1,-89.04176888,10.40511581,0.013249746
6,-16.09832665,1.116954177,0.020427465
6,30.48431669,5.204043178,0.00827039
1,53.14421299,11.30412564,0.013534559
6,-18.41481029,2.788358039,0.014010263
5,113.5266413,13.22922517,0.015138421
6,49.22011395,5.880880234,0.012171044
2,-614.6438811,79.70998545,0.006522061
5,57.95401571,5.420030859,0.016310049
2,475.7075539,64.69991984,0.005113393
5,-36.88089134,4.113101146,0.01737843
5,83.45623101,13.43993171,0.015983378
6,-39.18827176,3.372668071,0.020331833
5,-22.76637796,1.781877439,0.016714289
2,541.1214287,94.79126935,0.00473157
2,-695.8571673,38.26544968,0.003812858
5,106.8894754,5.530888726,0.014235762
2,-1239.471324,84.15098671,0.005866005
2,-847.4148125,108.1600841,0.004536806
4,2120.545957,85.77370915,0.00108036
2,-522.4429292,12.19222983,0.006424194
2,-523.5402987,95.10055708,0.00427373
2,-899.8222741,83.76206454,0.005647877
3,55.81256547,2.2111503,0.012244589
2,-433.8768096,99.49668259,0.006124783
5,-56.25571011,6.907551481,0.015574732
1,-64.35193729,11.95527999,0.004746978
6,66.96081358,7.886692918,0.022466778
1,48.34359677,10.0612588,0.015783346
5,-40.43295404,4.368602395,0.015870386
2,650.8155983,97.13211336,0.004650283
2,-789.3334482,13.68159659,0.00453822
5,-86.34466593,1.800364838,0.016217362
2,-1123.009801,29.3680598,0.005779167
3,-60.61351257,1.918877669,0.011475521
1,-79.49875672,12.17548439,0.011022756
7,-1200.745832,175.6753088,0.02623022
2,1104.149879,42.81819021,0.005298759
5,32.05540273,5.791358324,0.01630396
5,-103.7167899,3.327439376,0.014983123
2,297.3328031,28.370755,0.005720706
6,33.81833288,1.697061332,0.010289089
2,-342.3729406,74.48519382,0.00491254
2,593.4926876,74.31316373,0.004453042
6,-43.25331611,6.509950716,0.01885101
2,1218.014247,28.73663443,0.004336129
2,-888.9434574,76.66645726,0.005986809
3,58.89976359,2.584107588,0.011508982
2,-344.8627054,101.5777559,0.003906961
6,-33.59558766,3.060790878,0.011909442
6,-29.04011945,4.795740502,0.007806942
5,-18.28751139,2.623159205,0.012531429
5,32.01640779,0.71092981,0.013774601
5,65.57851688,1.281208595,0.012585674
6,73.09850636,12.87684129,0.010909094
6,37.41188171,4.616668397,0.011904459
2,989.3840711,57.59146302,0.006020592
1,52.12595853,11.89141641,0.013775321
3,-66.60774328,3.46883253,0.010145239
3,71.99850284,2.257061949,0.008640397
6,-26.68735569,4.19384507,0.011699889
5,20.96658853,1.510460645,0.017741043
6,93.97754605,1.68087106,0.01010291
6,-23.0973753,3.015983647,0.007625009
5,-87.23722531,0.171294555,0.012490806
6,-16.74447806,2.890284434,0.016464235
2,-654.5812749,93.73595325,0.006372785
6,-45.69088989,5.242450918,0.016409535
5,-24.66009462,4.822420834,0.013087494
5,84.40673313,14.32398612,0.013534112
2,259.70578,85.75614055,0.006077708
2,-1205.113506,90.62715049,0.005495838
6,74.23947051,10.78244762,0.014083668
6,-41.42342294,3.882226969,0.021538012
1,-63.44717259,10.99866324,0.009669352
2,715.2295121,71.63760929,0.005744637
5,79.82652622,8.003014303,0.013825452
2,-522.4337186,102.5281191,0.006249769
2,1076.182638,64.41154357,0.005220675
2,1080.394186,59.76414853,0.005457905
5,78.50561651,2.931210318,0.01558239
5,-112.0544424,21.8739251,0.014191139
2,-369.1215822,98.72835973,0.003809882
6,95.79147171,5.785928024,0.009667901
3,76.08273488,2.234982126,0.010418145
5,74.24277456,4.509008718,0.015214121
6,-20.61693705,3.703137213,0.008705331
2,-956.5271256,78.39622304,0.005020956
2,939.6242875,65.67986593,0.006107989
6,77.05058635,7.519963348,0.02074786
2,687.1115668,38.42088501,0.005583457
2,313.2798883,60.83630611,0.006400157
2,601.8402855,90.58753982,0.005255152
2,-898.3187209,56.15601093,0.00572546
3,65.5240942,1.736547434,0.009857864
1,-51.47526253,10.62625179,0.014413879
2,-467.6768619,27.00008592,0.005496713
3,53.88942152,1.828611992,0.009439
6,-41.44568344,6.220227967,0.011665913
1,57.40003486,11.85821514,0.003216249
2,350.8544671,14.59847014,0.005591844
2,979.1728307,47.55646795,0.006107063
1,93.44232968,11.35746227,0.016512403
2,-1165.185661,27.97624881,0.004557276
1,43.41981317,14.30218763,0.004015529
6,-50.36796468,4.102843847,0.016230838
2,899.9954585,74.97375434,0.004295716
6,-39.4427517,1.230768125,0.014341743
5,64.4489507,5.211205035,0.013807455
6,83.45734824,5.328074139,0.017172147
2,784.1274343,108.9056633,0.004988726
2,906.5187363,105.4247667,0.004573823
6,-32.82259893,1.904703962,0.018557475
6,-79.82333437,11.60603324,0.011167587
2,-507.0627252,37.48695478,0.003605854
5,-58.37206697,0.57580422,0.013482694
2,-313.0404489,59.74369508,0.006074262
1,-68.19205693,13.72847684,0.007016254
2,305.3592586,32.36608935,0.00479327
2,533.6113665,47.37214448,0.004721834
5,-106.2293167,10.40444929,0.014465976
2,702.1626378,28.05125175,0.005851292
2,-1000.027029,24.55032351,0.006236034
5,-119.0458005,11.08646511,0.015521743
2,956.7089108,91.20267743,0.006476624
6,-20.94556919,3.499469128,0.013040233
2,-799.8825193,45.91240249,0.004046295
5,89.87826736,8.154226832,0.017448267
5,59.53518604,7.386395078,0.017089412
5,10.78758624,1.727527317,0.015171177
2,1191.23607,72.72581514,0.004823258
2,-466.0414659,22.65676501,0.006209422
2,1029.83519,29.85074212,0.006075892
2,-541.5038858,86.67635487,0.003640037
5,113.1241356,10.29746128,0.012600066
6,67.65259425,7.48379823,0.009359851
2,-465.1443832,96.42143382,0.003978306
2,1010.862054,24.47147187,0.004219287
2,800.2344622,91.36757312,0.004979911
1,-68.04157037,12.48686714,0.008988233
5,-119.9654228,1.292797114,0.01589542
6,84.65054022,2.25700624,0.018076789
6,67.03690696,13.0756817,0.015346593
1,-68.59550665,13.6768132,0.016127531
5,-19.90601284,2.693152868,0.017042051
2,1208.321489,74.11045224,0.006444716
6,69.25510495,6.183589194,0.013983984
5,-86.86715688,6.315885999,0.014679791
6,68.19076665,11.0651935,0.020361112
1,36.23225845,10.30481152,0.006140761
2,982.3764279,56.0708895,0.003698452
5,40.96118601,7.12030509,0.012504255
6,41.86596025,8.196284798,0.00902316
5,-38.13482238,0.981362202,0.012767157
5,63.50664854,12.42134457,0.016805599
6,54.93487894,2.945493429,0.020507969
6,-63.88305442,9.523448669,0.016889547
6,-52.51032138,2.653464034,0.011531209
6,67.83258545,10.24597446,0.012412174
5,-51.38867517,7.10878696,0.01366161
2,-598.576273,30.46439689,0.004183006
5,34.72055061,3.88650054,0.0165425
2,-814.3394347,78.90499913,0.006387939
6,-69.26373887,4.749528729,0.009623991
6,61.41833983,3.023216307,0.010730786
2,-765.8453869,31.77900273,0.003638498
5,106.0325001,10.92951542,0.015777286
2,-916.01535,35.9248924,0.004416476
5,-41.16405731,5.3950365,0.015893609
5,117.9093298,20.33153089,0.014509021
2,323.7188972,81.18969203,0.006532468
1,-91.50121956,12.47146049,0.004981318
5,-88.76082849,13.34301009,0.015375657
2,-746.2461735,100.5907086,0.003821667
1,82.80010911,13.68777427,0.0070963
5,-25.62771021,4.707950986,0.014416327
2,-1077.970906,88.46940505,0.005904479
6,-24.87759784,0.282112015,0.020780061
3,53.09775741,2.017738874,0.00980954
5,25.40421005,2.906589225,0.013147156
2,-312.5629821,27.08613297,0.00578358
3,63.47407209,1.895679436,0.011515007
6,66.28597999,6.846098563,0.015849253
3,-69.32287433,2.818538254,0.010184587
1,-89.31157836,13.98925105,0.01698633
1,62.91520899,13.51418254,0.012506154
2,-1156.933051,34.99496179,0.003942518
5,-111.572928,17.78139021,0.017461829
2,375.3704012,90.15314358,0.003881875
5,49.47509425,0.703618002,0.016353421
2,1176.59206,90.10138085,0.00608765
5,50.77600161,1.315333916,0.016406155
6,45.8439132,2.821469521,0.014496347
2,-280.2252953,82.78701936,0.00414447
5,79.47077623,8.276897342,0.01666919
5,-70.05686559,6.04955696,0.015350751
6,-52.56109388,1.25293227,0.021776473
5,-19.18961466,3.602739418,0.016859211
2,-770.4006121,15.14543488,0.00597553
5,34.30040411,1.358869256,0.014200064
6,74.95549876,4.893837778,0.016542202
5,-57.85740472,9.075109768,0.016723819
2,1084.333761,31.58183449,0.006449589
1,-84.87308594,12.39201259,0.008585999
6,93.36287238,13.62182836,0.017036191
5,-96.93723546,1.021828273,0.015059915
6,67.44079042,4.314236574,0.011809777
5,47.49968599,9.144527551,0.016834306
6,-37.80781061,6.117639285,0.015710864
6,96.45819666,1.224756065,0.021861324
6,79.26793815,13.72830062,0.011638371
2,-438.4820948,64.92284297,0.006522242
5,102.2790164,18.34452615,0.017631806
6,85.73310656,14.00890942,0.012242661
6,99.65286629,1.485195565,0.013117235
2,331.2834348,26.73761575,0.004846798
6,55.59922103,3.376278216,0.014287413
1,62.09500724,13.12923498,0.015398747
1,-93.55610446,12.14167239,0.012430473
2,481.0136409,39.78616782,0.004232149
5,67.13225063,4.579622244,0.015066762
1,-83.96030948,14.36907989,0.009034676
4,2347.828746,67.94259778,0.000959234
2,-515.2338479,106.1390898,0.005853069
5,123.1563369,4.592633948,0.013850525
5,-35.86015149,4.798004367,0.015493
1,50.62931277,11.32742617,0.017104716
2,1036.46611,19.94667403,0.00362201
6,-68.65725647,13.66267575,0.015843345
2,-1095.601037,41.68173357,0.005781126
6,-18.51846747,2.379117089,0.011837361
6,44.92718467,5.734424962,0.020941876
2,-949.091527,78.82880864,0.003905708
6,47.94906215,5.869292571,0.019833124
3,60.04092469,3.287376647,0.008904065
5,31.46988573,6.12031512,0.017732397
1,71.52131448,12.07995017,0.004984266
6,70.92671336,3.182177252,0.017762711
6,-36.46094538,0.342409167,0.013804578
5,112.2610164,2.338666484,0.014204131
5,112.6847764,6.054365478,0.016145938
6,-73.3354197,12.31411023,0.020423485
5,10.88766219,1.389810254,0.017332851
5,-102.7843969,6.17523632,0.015627571
6,88.51517181,15.98015059,0.016137398
6,84.97180826,4.614291763,0.008432376
2,919.5461828,39.96712897,0.005218481
6,-24.32723827,2.82269457,0.00902383
5,-105.0144325,4.710632556,0.015906982
6,71.30303742,5.09757971,0.012923296
2,-1092.110351,13.80055024,0.005342692
1,-71.60590841,10.0509649,0.017052971
2,818.6798555,102.4163574,0.005271838
5,114.9073539,0.815655973,0.013734067
7,-1353.864177,210.7210677,0.019410862
5,50.68089757,2.514989534,0.012599651
6,42.0852271,3.914051907,0.014355518
2,887.6539224,94.43227872,0.004454588
2,495.3904756,77.59219044,0.005059889
6,45.665769,6.915810915,0.01101348
6,-61.91400722,3.416806042,0.012599602
3,70.19121712,1.269102303,0.008892607
3,-50.18058723,1.313397181,0.011304557
2,685.7859256,53.01476101,0.005162509
6,-41.07031863,4.414259861,0.009414081
3,64.49530586,1.653755986,0.01030536
2,529.6349579,40.4607571,0.006384948
1,90.85737958,11.17725194,0.013882233
5,78.91595612,3.829336147,0.01560888
5,49.90416053,9.43649387,0.014708586
1,-55.4381096,10.62921292,0.006970529
2,747.3652065,52.52154768,0.003817205
5,-103.5359815,15.6687433,0.016346729
6,-68.53733558,10.01177244,0.016131778
2,-1118.048719,38.21698478,0.004297825
6,-46.22261805,0.329926061,0.015972237
6,-64.78196618,7.987659378,0.015047888
5,-93.90684459,6.746234703,0.016956669
5,-68.37087022,1.564978396,0.013108689
2,-328.2212341,20.34401121,0.006035612
5,62.88865301,5.650751399,0.01487737
6,-74.95840405,8.928432739,0.011320547
5,41.6587359,1.560786401,0.01597743
6,41.12351057,2.7073851,0.013792388
1,85.4366241,14.62910125,0.011672059
2,619.8504598,93.65021844,0.005355306
1,61.03377991,14.50444122,0.013317743
6,-15.48037137,1.950404446,0.010244689
2,-278.1835021,10.54899333,0.005027462
2,1232.955437,18.79929146,0.006137212
6,-58.09609886,9.997480875,0.021189544
2,-799.9583116,37.28602571,0.005222713
6,-77.56977946,13.42992101,0.019943131
2,731.574224,95.64426438,0.005941088
2,-768.1444287,45.50894238,0.005367984
5,41.95373282,0.578421731,0.014373168
1,-57.95453159,14.86778956,0.006172996
5,18.28384836,0.492345917,0.016262524
2,484.8720789,43.63605339,0.006135271
6,55.74171575,6.344701454,0.014418372
1,-77.63488763,10.02392993,0.013582864
1,-87.7799282,13.39607146,0.002931247
6,-40.84349369,5.730714679,0.019088571
2,-930.3475292,101.9135394,0.005001175
2,485.1427719,16.98182227,0.005676177
5,49.99655398,7.812776936,0.017191903
3,73.04276761,2.815813134,0.007586493
5,53.75390585,0.532279848,0.013372706
5,47.30210598,1.902668278,0.013383938
6,-51.98327,2.250852233,0.01222259
6,-62.44261199,4.44901916,0.011892322
2,-1097.277189,50.37122803,0.006435679
2,872.8418485,12.74737976,0.006335594
3,53.84035476,1.661077606,0.011402926
5,69.23304498,3.526828293,0.012697953
1,-87.85165339,10.36681062,0.012659821
2,537.4118412,41.29532094,0.005336338
1,94.74067824,11.67265277,0.01403314
2,464.7700671,109.8143269,0.004525128
1,96.75998206,12.79880854,0.009878856
2,-847.1622552,46.51168877,0.004813768
5,16.59911154,0.032272511,0.014991993
6,85.63621961,11.11055356,0.015521595
2,-301.3956027,13.76533493,0.004336089
5,-85.47767801,9.698959653,0.015799873
6,38.13123819,5.479836638,0.020410488
1,58.68247404,11.09972029,0.009489091
1,39.5756398,12.68624425,0.008914749
2,908.458957,63.04282541,0.005598541
2,1126.414884,99.1432807,0.005326755
6,-64.08213061,1.504818353,0.017867479
5,46.68801847,4.613040876,0.015298864
3,61.48527527,2.381479669,0.010243686
2,-423.6014304,89.15490636,0.004151436
6,77.98560774,15.16418561,0.010074594
5,54.81026678,1.437321365,0.014581558
3,-69.29298602,1.363396182,0.012308222
2,1146.815341,14.30515324,0.00471291
1,95.13140387,10.52322955,0.009536383
6,-20.23900719,2.51970139,0.009402375
3,52.61099235,2.41707071,0.009928831
2,-1035.040876,109.1434356,0.005515005
6,-44.39115417,1.819450128,0.020037863
3,-61.07462514,2.813818799,0.009547685
6,48.66485138,7.151545151,0.017432208
6,37.53446844,4.264003783,0.010442423
2,692.2031865,49.51785018,0.006432789
2,364.8960478,61.60993088,0.005457761
5,12.29202909,0.626987065,0.01540774
1,56.84349336,12.05868992,0.013185364
6,97.16496762,5.504011452,0.011963884
1,-32.54723577,13.46889578,0.01193013
1,-54.68873439,12.20228703,0.006228791
6,-27.23414016,4.459088699,0.020437011
2,-979.3589598,43.82603377,0.004619794
6,-46.6991354,5.849422404,0.020428661
2,-939.9894855,99.56353523,0.00417417
5,27.06215831,2.526308321,0.014819188
6,59.25708412,4.763628545,0.017681339
2,538.3909523,31.47014643,0.005075501
2,1004.302013,47.62063605,0.00507404
6,81.11620756,12.63426784,0.021984057
6,41.44195226,1.460203559,0.017908574
6,-74.03464401,1.551527227,0.008008922
5,-21.02964026,2.934046966,0.015837296
2,318.1723023,79.94644161,0.005862469
5,93.89130131,8.657259525,0.013982827
5,107.130161,18.38817933,0.015025311
6,30.27422991,0.819414742,0.019122079
5,-64.14781443,4.439848507,0.016411618
2,-853.6721751,94.22517463,0.004239198
6,55.20078828,2.027255522,0.014423815
1,-39.93387851,11.69318871,0.015517578
2,1178.513084,48.79427385,0.005570344
6,-61.95512377,4.94575114,0.01117043
6,-57.09208111,4.673242354,0.020462037
2,-1106.296693,30.9972267,0.003718574
2,682.6150398,77.47689069,0.006533577
7,-1010.595014,76.67824528,0.019563333
5,-124.3276244,6.418711147,0.013965711
1,-32.71267984,10.13204663,0.014290463
2,1164.449187,58.20620077,0.005375013
5,39.81055142,4.804079835,0.013458302
6,-43.99820939,4.149167757,0.013117556
6,-24.54743607,0.190622672,0.007548676
2,-1155.863231,54.48991451,0.004616885
2,769.3177905,98.23321361,0.006039383
2,953.9373726,95.6861039,0.004796957
5,49.54893176,2.394626407,0.014520843
5,-29.85425995,4.736021936,0.013650845
1,-52.29160234,13.93869729,0.002751816
6,-29.51937935,5.82502629,0.013796286
6,-24.6807086,3.442082363,0.007889775
5,106.1485344,8.980533905,0.015769399
3,-65.05906344,3.377399607,0.012196297
3,-69.00878264,3.684007441,0.011422662
2,-528.8162441,91.24309685,0.006139153
5,15.11878724,1.599108636,0.015451587
2,-611.4261066,46.93474784,0.004068483
2,-1037.231889,43.84498026,0.006428709
5,-37.68900994,3.800161664,0.014825415
5,-64.83715462,4.141635611,0.016577193
6,69.64286543,4.98626904,0.017612219
5,-77.87700719,2.603507084,0.013871344
2,1043.504908,41.88503248,0.005180475
1,-74.23424179,11.01212235,0.017381132
1,80.89536538,10.85901459,0.010404304
1,66.60661386,10.53387139,0.005809794
1,-45.13799814,11.84991593,0.009747892
6,89.05661662,6.527437961,0.016009841
2,1084.023717,65.67936662,0.006090271
1,71.73252791,11.04565369,0.012906847
2,519.2727788,77.09459739,0.004801404
5,7.87928099,0.471966285,0.0169661
2,727.0793635,84.31756631,0.004804296
2,917.0796629,39.34491328,0.005251173
5,8.661352528,0.851997999,0.017500423
2,-1208.673661,102.8862618,0.003769829
2,-253.9675559,15.98931559,0.005717046
4,1799.618243,120.1366873,0.000892464
5,25.35552478,4.746270378,0.012505078
6,-69.85270753,10.47881879,0.016763669
2,-1146.048369,49.85344926,0.005333043
2,-706.7434155,79.15708937,0.004269957
1,82.86190302,11.08801038,0.010760179
5,67.18271645,6.883283572,0.013285748
1,47.9513705,13.63616709,0.004496217
5,110.3017674,2.809174994,0.012807789
7,-1098.394701,54.37244597,0.018655652
6,85.50313371,2.521081793,0.016188223
6,-16.69602412,3.325753756,0.009747232
2,449.7464012,40.66169383,0.004773339
3,54.06824069,2.824012287,0.0085863
2,870.9024475,45.11456364,0.005483531
1,53.41274201,11.24641995,0.011076695
3,-50.55705946,3.241296734,0.011750444
2,-1000.52142,78.8573334,0.004810287
1,67.95651351,11.97457859,0.00952292
6,-18.81975394,3.634644843,0.014862019
5,-115.1108093,1.523512221,0.015823528
1,-55.05459901,13.30562656,0.013087562
2,-404.2616975,50.36731493,0.005657986
5,-76.14365834,0.546521395,0.013783677
5,50.80510353,2.307782884,0.017535578
2,-1062.547525,62.51055131,0.004353979
2,577.2545947,89.42162173,0.006139286
6,-19.14509257,3.107382276,0.022436009
2,376.3212915,75.90721086,0.005257802
6,56.62976272,6.62201378,0.018137381
2,726.8013944,70.03296523,0.006243312
2,431.8600322,11.95410867,0.006461106
2,-1118.953356,103.7267421,0.006043848
2,-514.7881547,108.3266759,0.005892765
6,43.3253487,3.751031055,0.01030346
6,-63.24137737,2.557068162,0.01200907
6,50.2510396,0.815842011,0.014181728
5,30.54361056,6.018439537,0.017598755
6,65.30038256,11.14868907,0.020790333
6,-62.80740701,9.953971401,0.016759782
6,-51.40919122,4.0442487,0.012594559
3,66.87820384,1.198447903,0.008307569
5,-71.3201721,11.51167025,0.014722952
